Line, "Line.l24", "850.1.2.3", "816.1.2.3", 3456, 6,  1, 62, 14.376022, 31.632144, 31.632144, 1.0252896, 31.726632, 1.0249798, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l24", "850.1.2.3", "816.1.2.3", 3648, 6,  1, 62, 14.376022, 31.632144, 31.632144, 1.019961, 31.726632, 1.0197891, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l24", "850.1.2.3", "816.1.2.3", 3840, 6,  1, 62, 14.376022, 31.632144, 31.632144, 1.0176793, 31.726632, 1.0175033, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9", "816.1.2.3", "824.1.2.3", 4032, 6,  3, 57, 14.376022, 31.726632, 31.726632, 1.0249798, 34.83864, 1.0188422, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9", "816.1.2.3", "824.1.2.3", 4224, 6,  3, 57, 14.376022, 31.726632, 31.726632, 1.0197891, 34.83864, 1.012986, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9", "816.1.2.3", "824.1.2.3", 4416, 6,  3, 57, 14.376022, 31.726632, 31.726632, 1.0175033, 34.83864, 1.0119622, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13", "824.1.2.3", "828.1.2.3", 4608, 6,  2, 53, 14.376022, 34.83864, 34.83864, 1.0188422, 35.094672, 1.0183409, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13", "824.1.2.3", "828.1.2.3", 4800, 6,  2, 53, 14.376022, 34.83864, 34.83864, 1.012986, 35.094672, 1.0125085, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13", "824.1.2.3", "828.1.2.3", 4992, 6,  2, 53, 14.376022, 34.83864, 34.83864, 1.0119622, 35.094672, 1.0114936, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14", "828.1.2.3", "830.1.2.3", 5184, 6,  4, 51, 14.376022, 35.094672, 35.094672, 1.0183409, 41.324784, 1.0062395, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14", "828.1.2.3", "830.1.2.3", 5376, 6,  4, 51, 14.376022, 35.094672, 35.094672, 1.0125085, 41.324784, 1.0008323, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14", "828.1.2.3", "830.1.2.3", 5568, 6,  4, 51, 14.376022, 35.094672, 35.094672, 1.0114936, 41.324784, 1.0001744, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 5760, 6,  1, 47, 14.376022, 41.324784, 41.324784, 1.0062395, 41.48328, 1.0059528, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 5952, 6,  1, 47, 14.376022, 41.324784, 41.324784, 1.0008323, 41.48328, 1.0005427, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 6144, 6,  1, 47, 14.376022, 41.324784, 41.324784, 1.0001744, 41.48328, 0.99990286, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 6336, 6,  0, 45, 14.376022, 41.48328, 41.48328, 1.0059528, 52.709064, 0.98560675, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 6528, 6,  0, 45, 14.376022, 41.48328, 41.48328, 1.0005427, 52.709064, 0.98015729, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 6720, 6,  0, 45, 14.376022, 41.48328, 41.48328, 0.99990286, 52.709064, 0.98051904, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 6912, 6,  3, 45, 14.376022, 52.709064, 52.709064, 1.0471078, 52.712112, 1.0471026, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 7104, 6,  3, 45, 14.376022, 52.709064, 52.709064, 1.0352003, 52.712112, 1.035195, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 7296, 6,  3, 45, 14.376022, 52.709064, 52.709064, 1.0355956, 52.712112, 1.0355907, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 7488, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 1.0106636, 55.9308, 0.9276289, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 7680, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 0.99902689, 55.9308, 0.92431628, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 7872, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 0.99958966, 55.9308, 0.91741473, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16", "832.1.2.3", "858.1.2.3", 8064, 6,  7, 41, 14.376022, 52.712112, 52.712112, 1.0471026, 54.205632, 1.0460077, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16", "832.1.2.3", "858.1.2.3", 8256, 6,  7, 41, 14.376022, 52.712112, 52.712112, 1.035195, 54.205632, 1.0339695, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l16", "832.1.2.3", "858.1.2.3", 8448, 6,  7, 41, 14.376022, 52.712112, 52.712112, 1.0355907, 54.205632, 1.0346007, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29", "858.1.2.3", "834.1.2.3", 8640, 6,  6, 33, 14.376022, 54.205632, 54.205632, 1.0460077, 55.982616, 1.0447847, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29", "858.1.2.3", "834.1.2.3", 8832, 6,  6, 33, 14.376022, 54.205632, 54.205632, 1.0339695, 55.982616, 1.0325522, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l29", "858.1.2.3", "834.1.2.3", 9024, 6,  6, 33, 14.376022, 54.205632, 54.205632, 1.0346007, 55.982616, 1.033514, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l18", "834.1.2.3", "842.1.2.3", 9216, 6,  1, 10, 14.376022, 55.982616, 55.982616, 1.0447847, 56.06796, 1.0448061, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l18", "834.1.2.3", "842.1.2.3", 9408, 6,  1, 10, 14.376022, 55.982616, 55.982616, 1.0325522, 56.06796, 1.0325489, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l18", "834.1.2.3", "842.1.2.3", 9600, 6,  1, 10, 14.376022, 55.982616, 55.982616, 1.033514, 56.06796, 1.0335354, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21", "842.1.2.3", "844.1.2.3", 9792, 6,  4, 9, 14.376022, 56.06796, 56.06796, 1.0448061, 56.47944, 1.0449234, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21", "842.1.2.3", "844.1.2.3", 9984, 6,  4, 9, 14.376022, 56.06796, 56.06796, 1.0325489, 56.47944, 1.0325292, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l21", "842.1.2.3", "844.1.2.3", 10176, 6,  4, 9, 14.376022, 56.06796, 56.06796, 1.0335354, 56.47944, 1.0336388, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22", "844.1.2.3", "846.1.2.3", 10368, 6,  3, 5, 14.376022, 56.47944, 56.47944, 1.0449234, 57.588912, 1.0451963, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22", "844.1.2.3", "846.1.2.3", 10560, 6,  3, 5, 14.376022, 56.47944, 56.47944, 1.0325292, 57.588912, 1.0325147, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l22", "844.1.2.3", "846.1.2.3", 10752, 6,  3, 5, 14.376022, 56.47944, 56.47944, 1.0336388, 57.588912, 1.0339166, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23", "846.1.2.3", "848.1.2.3", 10944, 6,  2, 2, 14.376022, 57.588912, 57.588912, 1.0451963, 57.750456, 1.0452348, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23", "846.1.2.3", "848.1.2.3", 11136, 6,  2, 2, 14.376022, 57.588912, 57.588912, 1.0325147, 57.750456, 1.0325423, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l23", "846.1.2.3", "848.1.2.3", 11328, 6,  2, 2, 14.376022, 57.588912, 57.588912, 1.0339166, 57.750456, 1.0339628, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17", "834.1.2.3", "860.1.2.3", 11520, 6,  7, 17, 14.376022, 55.982616, 55.982616, 1.0447847, 56.598312, 1.0443505, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17", "834.1.2.3", "860.1.2.3", 11712, 6,  7, 17, 14.376022, 55.982616, 55.982616, 1.0325522, 56.598312, 1.0321297, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l17", "834.1.2.3", "860.1.2.3", 11904, 6,  7, 17, 14.376022, 55.982616, 55.982616, 1.033514, 56.598312, 1.033141, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30", "860.1.2.3", "836.1.2.3", 12096, 6,  5, 10, 14.376022, 56.598312, 56.598312, 1.0443505, 57.415176, 1.0441467, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30", "860.1.2.3", "836.1.2.3", 12288, 6,  5, 10, 14.376022, 56.598312, 56.598312, 1.0321297, 57.415176, 1.0317605, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l30", "860.1.2.3", "836.1.2.3", 12480, 6,  5, 10, 14.376022, 56.598312, 56.598312, 1.033141, 57.415176, 1.0330021, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l20", "836.1.2.3", "862.1.2.3", 12672, 6,  1, 2, 14.376022, 57.415176, 57.415176, 1.0441467, 57.50052, 1.0441455, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l20", "836.1.2.3", "862.1.2.3", 12864, 6,  1, 2, 14.376022, 57.415176, 57.415176, 1.0317605, 57.50052, 1.0317425, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l20", "836.1.2.3", "862.1.2.3", 13056, 6,  1, 2, 14.376022, 57.415176, 57.415176, 1.0330021, 57.50052, 1.0330063, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l31", "862.2", "838.2", 13248, 2,  1, 1, 14.376022, 57.50052, 57.50052, 1.0317425, 58.981848, 1.0315861, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19", "836.1.2.3", "840.1.2.3", 13312, 6,  3, 3, 14.376022, 57.415176, 57.415176, 1.0441467, 57.677304, 1.044122, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19", "836.1.2.3", "840.1.2.3", 13504, 6,  3, 3, 14.376022, 57.415176, 57.415176, 1.0317605, 57.677304, 1.0317283, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l19", "836.1.2.3", "840.1.2.3", 13696, 6,  3, 3, 14.376022, 57.415176, 57.415176, 1.0330021, 57.677304, 1.0329755, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l28", "858.1", "864.1", 13888, 2,  1, 1, 14.376022, 54.205632, 54.205632, 1.0460077, 54.699408, 1.046003, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l26", "854.2", "856.2", 13952, 2,  1, 1, 14.376022, 41.48328, 41.48328, 1.0005427, 48.594264, 1.0004526, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l12", "824.2", "826.2", 14016, 2,  1, 1, 14.376022, 34.83864, 34.83864, 1.012986, 35.762184, 1.0127903, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l8", "816.1", "818.1", 14080, 2,  1, 4, 14.376022, 31.726632, 31.726632, 1.0249798, 32.24784, 1.0240573, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l10", "818.1", "820.1", 14144, 2,  2, 3, 14.376022, 32.24784, 32.24784, 1.0240573, 46.92396, 1.0005243, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l11", "820.1", "822.1", 14208, 2,  1, 1, 14.376022, 46.92396, 46.92396, 1.0005243, 51.111912, 0.99750417, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l4", "808.2", "810.2", 14272, 2,  1, 1, 14.376022, 11.137392, 11.137392, 1.0364833, 12.906451, 1.0363353, 255, 2, 0, 0, 0, 0, 16, 1
KeepAspect, 0
PctRim, 2
Range, 0, 58.981848, 0.9, 1.1
Width, 3
DataColor, 255
Move, 0, 1.05
Draw, 58.981848, 1.05
Move, 0, 0.95
Draw, 58.981848, 0.95
SetProp, 0, 58.981848, 0.9, 1.1, 16777215, 16777215, 0, 7
PctRim, 2
